"idGrupo";"uriGrupo";"nomeGrupo";"membro_idlegislatura";"membro_ordem_entrada";"membro_datainicio";"membro_datafim";"membro_nome";"membro_tipo";"membro_uri";"membro_cargo"
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"2";"2023-02-02T00:00:00";"";"ALBUQUERQUE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220538";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"3";"2023-02-02T00:00:00";"";"ANDRÉ FIGUEIREDO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/133439";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"4";"2023-02-02T00:00:00";"";"ANDRÉ JANONES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204515";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"6";"2023-02-02T00:00:00";"";"CELSO RUSSOMANNO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/73441";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"7";"2023-02-02T00:00:00";"";"CELSO SABINO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204496";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"5";"2023-02-02T00:00:00";"";"CÉLIO STUDART";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204488";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"8";"2023-02-02T00:00:00";"";"FELIPE FRANCISCHINI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204398";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"10";"2023-02-02T00:00:00";"";"FLÁVIA MORAIS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/160598";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"11";"2023-02-02T00:00:00";"";"FRED COSTA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204494";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"9";"2023-02-02T00:00:00";"";"FÉLIX MENDONÇA JÚNIOR";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"12";"2023-02-02T00:00:00";"";"JORGE SOLLA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178857";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"13";"2023-02-02T00:00:00";"";"JUNINHO DO PNEU";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204457";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"14";"2023-02-02T00:00:00";"";"JUNIO AMARAL";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204520";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"16";"2023-02-02T00:00:00";"";"MARX BELTRÃO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178843";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"17";"2023-02-02T00:00:00";"";"MAURO BENEVIDES FILHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204486";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"15";"2023-02-02T00:00:00";"";"MÁRIO HERINGER";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/74158";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"18";"2023-02-02T00:00:00";"";"ROBÉRIO MONTEIRO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204489";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"19";"2023-02-02T00:00:00";"";"ROSANGELA GOMES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"20";"2023-02-02T00:00:00";"";"VICENTINHO JÚNIOR";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/137070";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"21";"2023-02-02T00:00:00";"";"WELITON PRADO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"0";"2023-02-02T00:00:00";"2024-07-10T00:00:00";"DAVID SOARES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"Presidente"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"1";"2023-02-02T00:00:00";"";"PAULO ABI-ACKEL";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/141516";"1º Vice-Presidente"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"2";"2023-02-02T00:00:00";"";"CLEBER VERDE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/141408";"2º Vice-Presidente"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"3";"2023-02-02T00:00:00";"";"VINICIUS CARVALHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"3º Vice-Presidente"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"11";"2024-07-10T00:00:00";"";"DAVID SOARES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"9";"2023-07-05T00:00:00";"";"DANI CUNHA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220603";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"5";"2023-07-05T00:00:00";"";"ANA PAULA LEÃO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/107970";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"20";"2023-07-05T00:00:00";"";"LUISA CANZIANI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204410";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"14";"2023-07-05T00:00:00";"";"FRANCIANE BAYER";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220551";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"25";"2023-07-05T00:00:00";"";"RICARDO AYRES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220543";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"26";"2023-07-05T00:00:00";"";"RODRIGO VALADARES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/165470";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"7";"2023-07-05T00:00:00";"";"CARLOS HENRIQUE GAGUIM";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178993";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"12";"2023-05-30T00:00:00";"2023-06-06T23:59:59";"DELTAN DALLAGNOL";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220705";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"4";"2023-02-02T00:00:00";"";"ALBUQUERQUE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220538";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"6";"2023-02-02T00:00:00";"";"CARLOS CHIODINI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204361";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"8";"2023-02-02T00:00:00";"";"CELSO SABINO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204496";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"10";"2023-02-02T00:00:00";"";"DANILO FORTE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/62881";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"13";"2023-02-02T00:00:00";"";"DR. ZACHARIAS CALIL";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204412";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"15";"2023-02-02T00:00:00";"";"HELIO LOPES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"16";"2023-02-02T00:00:00";"";"HUGO LEAL";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/141450";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"17";"2023-02-02T00:00:00";"";"JOAQUIM PASSARINHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178910";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"18";"2023-02-02T00:00:00";"";"JORGE SOLLA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178857";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"19";"2023-02-02T00:00:00";"";"LAFAYETTE DE ANDRADA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/98057";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"21";"2023-02-02T00:00:00";"";"MARANGONI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220648";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"22";"2023-02-02T00:00:00";"";"MARCIO ALVINO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178983";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"23";"2023-02-02T00:00:00";"";"MÁRIO HERINGER";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/74158";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"24";"2023-02-02T00:00:00";"";"PEDRO WESTPHALEN";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204406";""
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"27";"2023-02-02T00:00:00";"";"VANDER LOUBET";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/74376";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"0";"2023-02-07T00:00:00";"";"JORGE BRAZ";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/205550";"Presidente"
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"12";"2023-08-21T00:00:00";"";"DAMARES ALVES";"Senador(a)";"";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"25";"2023-08-21T00:00:00";"";"MECIAS DE JESUS";"Senador(a)";"";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"15";"2023-05-31T00:00:00";"";"HUGO MOTTA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/160674";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"10";"2023-05-31T00:00:00";"";"CELSO RUSSOMANNO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/73441";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"13";"2023-05-31T00:00:00";"";"DIEGO GARCIA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178929";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"6";"2023-05-31T00:00:00";"";"AMARO NETO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204356";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"14";"2023-05-31T00:00:00";"";"GILBERTO ABRAMO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204491";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"22";"2023-05-31T00:00:00";"";"MÁRCIO MARINHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"11";"2023-05-31T00:00:00";"";"CLEBER VERDE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/141408";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"28";"2023-05-31T00:00:00";"";"SILAS CÂMARA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/74356";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"1";"2023-05-31T00:00:00";"";"ADAIL FILHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220714";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"5";"2023-05-31T00:00:00";"";"ALUISIO MENDES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178881";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"4";"2023-05-31T00:00:00";"";"ALEXANDRE GUIMARÃES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220542";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"19";"2023-05-31T00:00:00";"";"JULIO CESAR RIBEIRO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"23";"2023-05-31T00:00:00";"";"MARCOS PEREIRA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"2";"2023-02-07T00:00:00";"";"ADRIANO DO BALDY";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/121948";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"3";"2023-02-07T00:00:00";"";"ALBUQUERQUE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220538";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"7";"2023-02-07T00:00:00";"";"AUGUSTO COUTINHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/160665";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"8";"2023-02-07T00:00:00";"";"BENES LEOCÁDIO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/109429";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"9";"2023-02-07T00:00:00";"";"CARLOS GOMES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178962";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"16";"2023-02-07T00:00:00";"";"JADYEL ALENCAR";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220697";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"17";"2023-02-07T00:00:00";"";"JEFERSON RODRIGUES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220567";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"18";"2023-02-07T00:00:00";"";"JORGE SOLLA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178857";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"20";"2023-02-07T00:00:00";"";"LAFAYETTE DE ANDRADA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/98057";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"21";"2023-02-07T00:00:00";"";"MARCELO CRIVELLA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220599";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"24";"2023-02-07T00:00:00";"";"MARIA ROSAS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204540";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"26";"2023-02-07T00:00:00";"";"MILTON VIEIRA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/154178";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"27";"2023-02-07T00:00:00";"";"ROGÉRIA SANTOS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220695";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"29";"2023-02-07T00:00:00";"";"TENENTE CORONEL ZUCCO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220552";""
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"30";"2023-02-07T00:00:00";"";"VINICIUS CARVALHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";""
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"57";"0";"2023-02-10T00:00:00";"";"ARLINDO CHINAGLIA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"Presidente"
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"57";"3";"2023-09-06T00:00:00";"";"PADOVANI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220706";""
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"57";"1";"2023-02-10T00:00:00";"";"HELDER SALOMÃO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178873";""
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"57";"2";"2023-02-10T00:00:00";"";"MARIA DO ROSÁRIO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/74398";""
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"57";"0";"2023-02-02T00:00:00";"";"ROBERTO DUARTE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220588";"Presidente"
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"57";"1";"2023-02-02T00:00:00";"";"CELSO RUSSOMANNO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/73441";""
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"57";"0";"2023-02-07T00:00:00";"";"GENERAL GIRÃO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204473";"Presidente"
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"57";"1";"2023-02-07T00:00:00";"";"CABO GILBERTO SILVA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220574";""
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"57";"2";"2023-02-07T00:00:00";"";"DIEGO GARCIA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178929";""
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"57";"3";"2023-02-07T00:00:00";"";"EMIDINHO MADEIRA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/161550";""
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"57";"4";"2023-02-07T00:00:00";"";"GILBERTO ABRAMO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204491";""
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"57";"5";"2023-02-07T00:00:00";"";"JOSÉ MEDEIROS";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204472";""
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"57";"6";"2023-02-07T00:00:00";"";"LUCIO MOSQUINI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178954";""
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"57";"7";"2023-02-07T00:00:00";"2023-09-27T23:59:59";"MARCO BERTAIOLLI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204522";""
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"0";"2023-04-25T00:00:00";"";"ANTONIO BRITO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/160553";"Presidente"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"8";"2023-03-14T00:00:00";"2023-04-25T00:00:00";"NEWTON CARDOSO JR";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178896";"Presidente"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"1";"2023-04-25T00:00:00";"";"AUGUSTO COUTINHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/160665";"1º Vice-Presidente"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"2";"2023-04-25T00:00:00";"";"DAVID SOARES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"2º Vice-Presidente"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"4";"2023-04-25T00:00:00";"";"DIEGO GARCIA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/178929";"1º Secretário"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"5";"2023-04-25T00:00:00";"";"PEDRO WESTPHALEN";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204406";"2º Secretário"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"6";"2023-04-25T00:00:00";"";"CELSO SABINO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204496";"3º Secretário"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"7";"2023-04-25T00:00:00";"";"ZÉ HAROLDO CATHEDRAL";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220536";"4º Secretário"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"3";"2023-04-25T00:00:00";"";"LUIZ GASTÃO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220658";"3º Vice-Presidente"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"19";"2024-06-20T00:00:00";"";"CLODOALDO MAGALHÃES";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/88256";""
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"68";"2024-05-23T00:00:00";"";"SIMONE MARQUETTO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/220651";""
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"10";"2024-05-22T00:00:00";"";"ACÁCIO FAVACHO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204379";""
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"42";"2023-04-25T00:00:00";"";"LÍDICE DA MATA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/139285";""
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"17";"2023-04-25T00:00:00";"";"CARLOS CHIODINI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/204361";""
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"20";"2023-04-25T00:00:00";"";"DAGOBERTO NOGUEIRA";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/141411";""
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"27";"2023-04-25T00:00:00";"";"EDUARDO DA FONTE";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/141421";""
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"31";"2023-04-25T00:00:00";"";"FÉLIX MENDONÇA JÚNIOR";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";""
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"65";"2023-04-25T00:00:00";"";"SÉRGIO BRITO";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/73808";""
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"33";"2023-04-25T00:00:00";"";"HUGO LEAL";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/141450";""
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"28";"2023-04-25T00:00:00";"";"EROS BIONDINI";"Deputado(a)";"https://dadosabertos.camara.leg.br/api/v2/deputados/160640";""
