"idOrgao";"uriOrgao";"siglaOrgao";"nomeOrgao";"idDeputado";"uriDeputado";"nomeDeputado";"siglaPartido";"siglaUF";"cargo";"dataInicio";"dataFim";"idLegislatura"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"178966";"https://dadosabertos.camara.leg.br/api/v2/deputados/178966";"Geovania de Sá";"PSDB";"SC";"3º Secretário";"2022-05-25T00:00:00";"2023-01-31T23:59:59";"56"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"73486";"https://dadosabertos.camara.leg.br/api/v2/deputados/73486";"Pompeo de Mattos";"PDT";"RS";"2º Suplente de Secretário";"2023-02-01T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"74270";"https://dadosabertos.camara.leg.br/api/v2/deputados/74270";"Gilberto Nascimento";"PSC";"SP";"1º Suplente de Secretário";"2023-02-01T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"74317";"https://dadosabertos.camara.leg.br/api/v2/deputados/74317";"Júlio Cesar";"PSD";"PI";"3º Secretário";"2023-02-01T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"74398";"https://dadosabertos.camara.leg.br/api/v2/deputados/74398";"Maria do Rosário";"PT";"RS";"2º Secretário";"2023-02-01T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"74478";"https://dadosabertos.camara.leg.br/api/v2/deputados/74478";"Luciano Bivar";"UNIÃO";"PE";"1º Secretário";"2023-02-01T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"160541";"https://dadosabertos.camara.leg.br/api/v2/deputados/160541";"Arthur Lira";"PP";"AL";"Presidente";"2023-02-01T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"178947";"https://dadosabertos.camara.leg.br/api/v2/deputados/178947";"Sóstenes Cavalcante";"PL";"RJ";"2º Vice-Presidente";"2023-02-01T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"178954";"https://dadosabertos.camara.leg.br/api/v2/deputados/178954";"Lucio Mosquini";"MDB";"RO";"4º Secretário";"2023-02-01T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"204358";"https://dadosabertos.camara.leg.br/api/v2/deputados/204358";"Beto Pereira";"PSDB";"MS";"3º Suplente de Secretário";"2023-02-01T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"204423";"https://dadosabertos.camara.leg.br/api/v2/deputados/204423";"André Ferreira";"PL";"PE";"4º Suplente de Secretário";"2023-02-01T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"Marcos Pereira";"REPUBLICANOS";"SP";"1º Vice-Presidente";"2023-02-01T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"73486";"https://dadosabertos.camara.leg.br/api/v2/deputados/73486";"Pompeo de Mattos";"PDT";"RS";"Suplente";"2024-02-07T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"74270";"https://dadosabertos.camara.leg.br/api/v2/deputados/74270";"Gilberto Nascimento";"PSD";"SP";"Suplente";"2024-02-07T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"74317";"https://dadosabertos.camara.leg.br/api/v2/deputados/74317";"Júlio Cesar";"PSD";"PI";"Titular";"2024-02-07T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"74398";"https://dadosabertos.camara.leg.br/api/v2/deputados/74398";"Maria do Rosário";"PT";"RS";"Titular";"2024-02-07T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"74478";"https://dadosabertos.camara.leg.br/api/v2/deputados/74478";"Luciano Bivar";"UNIÃO";"PE";"Titular";"2024-02-07T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"160541";"https://dadosabertos.camara.leg.br/api/v2/deputados/160541";"Arthur Lira";"PP";"AL";"Titular";"2024-02-07T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"178947";"https://dadosabertos.camara.leg.br/api/v2/deputados/178947";"Sóstenes Cavalcante";"PL";"RJ";"Titular";"2024-02-07T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"178954";"https://dadosabertos.camara.leg.br/api/v2/deputados/178954";"Lucio Mosquini";"MDB";"RO";"Titular";"2024-02-07T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"204358";"https://dadosabertos.camara.leg.br/api/v2/deputados/204358";"Beto Pereira";"PSDB";"MS";"Suplente";"2024-02-07T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"204423";"https://dadosabertos.camara.leg.br/api/v2/deputados/204423";"André Ferreira";"PL";"PE";"Suplente";"2024-02-07T00:00:00";"";"57"
"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"Marcos Pereira";"REPUBLICANOS";"SP";"Titular";"2024-02-07T00:00:00";"";"57"
