"uriOrgao";"siglaOrgao";"nomeOrgao";"nomePublicacaoOrgao";"uriDeputado";"nomeDeputado";"siglaPartido";"siglaUF";"cargo";"dataInicio";"dataFim"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/204423";"André Ferreira";"PL";"PE";"4º Suplente de Secretário";"2023-02-01";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/204423";"André Ferreira";"PL";"PE";"Suplente";"2024-02-07";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/160541";"Arthur Lira";"PP";"AL";"Presidente";"2023-02-01";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/160541";"Arthur Lira";"PP";"AL";"Titular";"2023-02-01";"2024-02-07"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/160541";"Arthur Lira";"PP";"AL";"Titular";"2024-02-07";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/204358";"Beto Pereira";"PSDB";"MS";"3º Suplente de Secretário";"2023-02-01";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/204358";"Beto Pereira";"PSDB";"MS";"Suplente";"2024-02-07";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/74270";"Gilberto Nascimento";"PSD";"SP";"1º Suplente de Secretário";"2023-02-01";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/74270";"Gilberto Nascimento";"PSD";"SP";"Suplente";"2023-02-01";"2024-02-07"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/74270";"Gilberto Nascimento";"PSD";"SP";"Suplente";"2024-02-07";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/74317";"Júlio Cesar";"PSD";"PI";"3º Secretário";"2023-02-01";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/74317";"Júlio Cesar";"PSD";"PI";"Titular";"2024-02-07";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/74478";"Luciano Bivar";"UNIÃO";"PE";"1º Secretário";"2023-02-01";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/74478";"Luciano Bivar";"UNIÃO";"PE";"Titular";"2023-02-01";"2024-02-07"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/74478";"Luciano Bivar";"UNIÃO";"PE";"Titular";"2024-02-07";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/178954";"Lucio Mosquini";"MDB";"RO";"4º Secretário";"2023-02-01";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/178954";"Lucio Mosquini";"MDB";"RO";"Titular";"2024-02-07";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"Marcos Pereira";"REPUBLIC";"SP";"1º Vice-Presidente";"2023-02-01";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"Marcos Pereira";"REPUBLIC";"SP";"Titular";"2023-02-01";"2024-02-07"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"Marcos Pereira";"REPUBLIC";"SP";"Titular";"2024-02-07";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/74398";"Maria do Rosário";"PT";"RS";"2º Secretário";"2023-02-01";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/74398";"Maria do Rosário";"PT";"RS";"Titular";"2024-02-07";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/73486";"Pompeo de Mattos";"PDT";"RS";"2º Suplente de Secretário";"2023-02-01";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/73486";"Pompeo de Mattos";"PDT";"RS";"Suplente";"2024-02-07";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/178947";"Sóstenes Cavalcante";"PL";"RJ";"2º Vice-Presidente";"2023-02-01";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"Mesa Diretora da Câmara dos Deputados";"Mesa Diretora";"https://dadosabertos.camara.leg.br/api/v2/deputados/178947";"Sóstenes Cavalcante";"PL";"RJ";"Titular";"2024-02-07";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/221328";"Adilson Barroso";"PL";"SP";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/221328";"Adilson Barroso";"PL";"SP";"Titular";"2024-03-06";"2024-03-12"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/221328";"Adilson Barroso";"PL";"SP";"Titular";"2024-03-22";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/204528";"Adriana Ventura";"NOVO";"SP";"Suplente";"2024-06-13";"2024-10-07"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/121948";"Adriano do Baldy";"PP";"GO";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/136811";"Afonso Hamm";"PP";"RS";"Titular";"2023-03-15";"2023-03-22"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/136811";"Afonso Hamm";"PP";"RS";"Suplente";"2023-03-22";"2023-03-29"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/136811";"Afonso Hamm";"PP";"RS";"Titular";"2023-03-29";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/136811";"Afonso Hamm";"PP";"RS";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/136811";"Afonso Hamm";"PP";"RS";"3º Vice-Presidente";"2024-05-28";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/178835";"Afonso Motta";"PDT";"RS";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/178835";"Afonso Motta";"PDT";"RS";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/204549";"AJ Albuquerque";"PP";"CE";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/204549";"AJ Albuquerque";"PP";"CE";"Suplente";"2024-03-06";"2024-09-09"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/204549";"AJ Albuquerque";"PP";"CE";"Titular";"2024-09-09";"2024-10-29"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/204549";"AJ Albuquerque";"PP";"CE";"Suplente";"2024-10-29";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/73579";"Alberto Fraga";"PL";"DF";"Suplente";"2023-04-04";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/73579";"Alberto Fraga";"PL";"DF";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220538";"Albuquerque";"REPUBLIC";"RR";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220538";"Albuquerque";"REPUBLIC";"RR";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/160559";"Alceu Moreira";"MDB";"RS";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/160559";"Alceu Moreira";"MDB";"RS";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220542";"Alexandre Guimarães";"MDB";"TO";"Titular";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220542";"Alexandre Guimarães";"MDB";"TO";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/107970";"Ana Paula Leão";"PP";"MG";"Titular";"2023-03-15";"2023-03-29"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/107970";"Ana Paula Leão";"PP";"MG";"1º Vice-Presidente";"2023-03-29";"2024-03-06"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/107970";"Ana Paula Leão";"PP";"MG";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/107970";"Ana Paula Leão";"PP";"MG";"3º Vice-Presidente";"2024-03-20";"2024-05-27"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/107970";"Ana Paula Leão";"PP";"MG";"2º Vice-Presidente";"2024-05-28";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/160553";"Antonio Brito";"PSD";"BA";"Suplente";"2023-03-15";"2023-08-31"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220675";"Antônio Doido";"MDB";"PA";"Suplente";"2023-04-14";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220675";"Antônio Doido";"MDB";"PA";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220577";"Augusto Puppio";"MDB";"AP";"Suplente";"2024-03-11";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/160512";"Aureo Ribeiro";"SOLIDARI";"RJ";"Suplente";"2024-05-28";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/109429";"Benes Leocádio";"UNIÃO";"RN";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/204358";"Beto Pereira";"PSDB";"MS";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/160538";"Bohn Gass";"PT";"RS";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/160538";"Bohn Gass";"PT";"RS";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220574";"Cabo Gilberto Silva";"PL";"PB";"Suplente";"2024-06-04";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/204426";"Carlos Veras";"PT";"PE";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/204426";"Carlos Veras";"PT";"PE";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/205476";"Charles Fernandes";"PSD";"BA";"Suplente";"2023-03-15";"2023-11-17"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/205476";"Charles Fernandes";"PSD";"BA";"Suplente";"2023-12-07";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/205476";"Charles Fernandes";"PSD";"BA";"Suplente";"2024-03-06";"2024-11-29"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"Claudio Cajado";"PP";"BA";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220594";"Coronel Assis";"UNIÃO";"MT";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220594";"Coronel Assis";"UNIÃO";"MT";"Titular";"2024-03-06";"2024-07-10"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220595";"Coronel Fernanda";"PL";"MT";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220595";"Coronel Fernanda";"PL";"MT";"Suplente";"2024-03-06";"2024-07-02"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220595";"Coronel Fernanda";"PL";"MT";"Suplente";"2024-07-03";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220666";"Coronel Meira";"PL";"PE";"Titular";"2023-03-15";"2023-08-30"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220666";"Coronel Meira";"PL";"PE";"Titular";"2023-08-30";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220666";"Coronel Meira";"PL";"PE";"Titular";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220608";"Cristiane Lopes";"UNIÃO";"RO";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/141411";"Dagoberto Nogueira";"PSDB";"MS";"Suplente";"2023-03-15";"2024-02-04"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/141411";"Dagoberto Nogueira";"PSDB";"MS";"Suplente";"2024-03-06";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/2001";"CAPADR";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural";"https://dadosabertos.camara.leg.br/api/v2/deputados/220571";"Daniel Agrobom";"PL";"GO";"Titular";"2023-03-15";"2024-02-04"
